Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Environment/Episode Length,Is Training
666000,0.14530718,15.588649,-59.924503803253174,-59.924503803253174,999.0,1.0
667000,0.7777541,52.136562,-41.121785163879395,-41.121785163879395,999.0,1.0
668000,0.6598529,63.973785,475.8368947505951,475.8368947505951,522.0,1.0
669000,1.2638686,41.70411,445.98860216140747,445.98860216140747,501.5,1.0
670000,0.39133683,-3.0660372,-98.16630125045776,-98.16630125045776,999.0,1.0
671000,1.3415307,22.228735,-190.0723478794098,-190.0723478794098,999.0,1.0
672000,1.1118602,34.46245,739.3238620758057,739.3238620758057,409.0,1.0
673000,0.57543427,-1.566762,511.9911210536957,511.9911210536957,514.5,1.0
674000,0.34812474,-13.154186,-93.46955251693726,-93.46955251693726,999.0,1.0
675000,0.20379624,10.436192,-150.79118585586548,-150.79118585586548,999.0,1.0
676000,0.39478365,-6.329891,682.202098608017,682.202098608017,351.0,1.0
677000,1.3061477,50.517677,1011.0951752662659,1011.0951752662659,392.5,1.0
678000,1.3048258,31.75953,-129.31440258026123,-129.31440258026123,999.0,1.0
679000,1.3184006,43.03833,706.4169615109762,706.4169615109762,402.0,1.0
680000,1.4018028,16.822424,522.3564157485962,522.3564157485962,548.5,1.0
681000,1.3445004,35.541565,1031.8507738113403,1031.8507738113403,204.5,1.0
682000,0.81969434,3.096081,-146.94051885604858,-146.94051885604858,999.0,1.0
683000,0.2519833,-6.0941124,-134.57665300369263,-134.57665300369263,999.0,1.0
684000,0.8427739,7.645425,-5.312299728393555,-5.312299728393555,999.0,1.0
685000,0.49476826,16.288832,-23.74537467956543,-23.74537467956543,999.0,1.0
686000,0.8926792,32.042156,761.5839425325394,761.5839425325394,389.5,1.0
687000,0.23786634,-26.806643,475.98094940185547,475.98094940185547,349.0,1.0
688000,0.4140084,15.846087,1041.139668782552,1041.139668782552,30.0,1.0
689000,0.13472396,-16.832222,-133.90410256385803,-133.90410256385803,999.0,1.0
690000,1.0346007,29.967537,789.4949069023132,789.4949069023132,395.5,1.0
691000,1.1611757,24.252438,-140.2261357307434,-140.2261357307434,999.0,1.0
692000,0.5504492,16.72057,1046.583830833435,1046.583830833435,320.0,1.0
693000,0.24023548,-25.96106,-101.4356575012207,-101.4356575012207,999.0,1.0
694000,0.5883737,14.497525,713.6723608970642,713.6723608970642,464.6666666666667,1.0
695000,0.2353205,0.8425802,-17.220491886138916,-17.220491886138916,999.0,1.0
696000,0.78301084,8.20768,497.5317895412445,497.5317895412445,534.0,1.0
697000,0.72831184,17.215002,1039.8199659585953,1039.8199659585953,161.25,1.0
698000,0.98735774,-7.4236617,-13.2053861618042,-13.2053861618042,999.0,1.0
699000,0.58811224,9.762442,497.41194128990173,497.41194128990173,531.0,1.0
700000,0.19462736,26.213133,795.7774006128311,795.7774006128311,275.0,1.0
701000,0.5561996,47.884777,502.28870582580566,502.28870582580566,529.5,1.0
702000,1.0574702,38.289303,433.826575756073,433.826575756073,591.0,1.0
703000,0.42864984,-26.480453,46.69759559631348,46.69759559631348,999.0,1.0
704000,1.1490331,11.5853405,1110.5332260131836,1110.5332260131836,567.0,1.0
705000,0.62450325,7.3160143,428.3829847574234,428.3829847574234,504.5,1.0
706000,0.19254766,4.0149627,-194.69541954994202,-194.69541954994202,999.0,1.0
707000,0.8095553,42.0209,795.3869298696518,795.3869298696518,276.75,1.0
708000,0.6982303,42.870113,-138.84220457077026,-138.84220457077026,999.0,1.0
709000,0.5258552,35.60299,512.1308143138885,512.1308143138885,676.0,1.0
710000,0.3315948,-14.229042,-64.50124859809875,-64.50124859809875,999.0,1.0
711000,1.0466472,20.517822,-137.39781951904297,-137.39781951904297,999.0,1.0
712000,0.28826326,-6.4397464,452.58156061172485,452.58156061172485,548.0,1.0
713000,0.48790488,-7.579954,412.9688044786453,412.9688044786453,506.0,1.0
714000,0.4459094,-2.8306856,-224.28226613998413,-224.28226613998413,999.0,1.0
715000,0.31894782,-23.244091,532.3569433689117,532.3569433689117,341.0,1.0
716000,0.08255028,71.577194,1042.061767578125,1042.061767578125,999.0,1.0
717000,0.93488646,52.920177,823.4901328086853,823.4901328086853,111.5,1.0
718000,1.0030118,50.988075,786.2177187442779,786.2177187442779,307.8,1.0
719000,0.84142697,22.83845,1103.987361907959,1103.987361907959,100.0,1.0
720000,1.2920746,52.206314,-119.68432235717773,-119.68432235717773,999.0,1.0
721000,1.2904975,36.040207,679.720560391744,679.720560391744,354.3333333333333,1.0
722000,0.4343427,5.9457083,731.4373534520468,731.4373534520468,368.0,1.0
723000,0.87673056,-15.717234,-152.73635363578796,-152.73635363578796,999.0,1.0
724000,0.38015905,12.68632,429.84619772434235,429.84619772434235,507.0,1.0
725000,1.2945089,34.488323,533.1249413490295,533.1249413490295,533.0,1.0
726000,1.6761776,39.426987,-134.51988983154297,-134.51988983154297,999.0,1.0
727000,1.4239619,46.927364,727.727705001831,727.727705001831,456.6666666666667,1.0
728000,1.1724836,46.88051,1086.8190014362335,1086.8190014362335,287.75,1.0
729000,0.39170408,-4.3596263,466.2066009044647,466.2066009044647,511.5,1.0
730000,0.11903857,48.10336,-137.43181991577148,-137.43181991577148,999.0,1.0
731000,0.17640524,-7.793289,-102.99736785888672,-102.99736785888672,999.0,1.0
732000,0.5528869,-0.16148043,-151.2576184272766,-151.2576184272766,560.5,1.0
733000,1.4181441,24.41153,1104.7093963623047,1104.7093963623047,999.0,1.0
734000,0.141087,-7.339426,-127.56283473968506,-127.56283473968506,999.0,1.0
735000,0.532995,-22.224224,-43.51785898208618,-43.51785898208618,999.0,1.0
736000,1.6083065,70.092224,767.452775478363,767.452775478363,62.666666666666664,1.0
737000,1.4079493,61.561565,472.75776195526123,472.75776195526123,511.0,1.0
738000,0.46651807,32.721985,-81.13096618652344,-81.13096618652344,999.0,1.0
739000,0.987519,24.994165,469.4521486759186,469.4521486759186,519.5,1.0
740000,0.47407117,-10.927752,502.3608114719391,502.3608114719391,517.5,1.0
741000,1.0013354,-1.0460894,-0.8230514526367188,-0.8230514526367188,999.0,1.0
742000,0.9998685,32.16386,628.569430510203,628.569430510203,447.3333333333333,1.0
743000,0.39818025,5.225927,562.4073503017426,562.4073503017426,526.0,1.0
744000,0.6418368,40.4141,-177.55171632766724,-177.55171632766724,999.0,1.0
745000,1.4112641,35.361996,-85.02857780456543,-85.02857780456543,999.0,1.0
746000,0.3459821,-9.217809,1035.1236686706543,1035.1236686706543,107.25,1.0
747000,1.1959163,37.307705,40.4975905418396,40.4975905418396,999.0,1.0
748000,0.22181864,42.33465,-102.39329695701599,-102.39329695701599,999.0,1.0
749000,0.3798007,-13.128384,-120.75488209724426,-120.75488209724426,999.0,1.0
750000,0.2901458,19.195663,526.8212277889252,526.8212277889252,543.5,1.0
751000,0.6628177,9.038387,455.5175870656967,455.5175870656967,519.5,1.0
752000,0.38924232,-8.589788,-119.65881776809692,-119.65881776809692,999.0,1.0
753000,1.1490786,32.420208,484.0105731487274,484.0105731487274,655.5,1.0
754000,1.2220308,41.36992,1068.993742307027,1068.993742307027,218.66666666666666,1.0
755000,1.3530349,75.42838,1085.8437330722809,1085.8437330722809,315.0,1.0
756000,0.9506945,20.423653,550.8812160491943,550.8812160491943,526.0,1.0
757000,0.1650574,-15.65805,-35.09966278076172,-35.09966278076172,999.0,1.0
758000,0.6704534,29.062136,536.3915865421295,536.3915865421295,564.5,1.0
759000,0.99147177,13.379021,-16.323307991027832,-16.323307991027832,999.0,1.0
760000,0.49558014,6.759124,-83.2688136100769,-83.2688136100769,999.0,1.0
761000,1.3487815,38.73642,-117.62847995758057,-117.62847995758057,999.0,1.0
762000,0.7565255,-4.0384035,1067.3955631256104,1067.3955631256104,787.0,1.0
763000,0.39665988,-4.160135,519.234760761261,519.234760761261,532.5,1.0
764000,0.6236653,17.366505,732.9060378074646,732.9060378074646,278.5,1.0
765000,0.550392,-0.96146816,818.456662774086,818.456662774086,321.75,1.0
766000,1.6847609,34.426994,-109.03708457946777,-109.03708457946777,999.0,1.0
767000,1.5980234,63.096474,-207.41811203956604,-207.41811203956604,529.0,1.0
768000,1.34412,60.713287,1117.4254562854767,1117.4254562854767,286.0,1.0
769000,1.724323,43.872284,997.3400220870972,997.3400220870972,372.0,1.0
770000,1.2875689,56.596035,677.2867568333944,677.2867568333944,520.0,1.0
771000,1.0758924,54.88474,457.7716739177704,457.7716739177704,617.0,1.0
772000,0.30866805,43.09685,-186.52944469451904,-186.52944469451904,999.0,1.0
773000,0.065052286,51.051445,498.6347633600235,498.6347633600235,520.0,1.0
774000,0.29073924,-6.749601,-41.19717621803284,-41.19717621803284,999.0,1.0
775000,1.5586543,35.267128,999.4183783531189,999.4183783531189,244.0,1.0
776000,1.5131202,54.276558,474.21946477890015,474.21946477890015,515.5,1.0
777000,1.2909046,53.985004,781.8169891834259,781.8169891834259,447.5,1.0
778000,1.695929,65.375824,-319.7426953315735,-319.7426953315735,999.0,1.0
779000,1.5739948,61.442944,439.9282970428467,439.9282970428467,507.5,1.0
780000,0.43242255,-6.7673464,-173.00628399848938,-173.00628399848938,999.0,1.0
781000,0.30807143,11.82926,1105.177490234375,1105.177490234375,219.0,1.0
782000,0.13937044,13.029387,452.6839724779129,452.6839724779129,505.5,1.0
783000,0.114948876,97.638794,-121.69491481781006,-121.69491481781006,999.0,1.0
784000,0.113974676,36.09043,76.846435546875,76.846435546875,999.0,1.0
785000,0.15302283,1.9735165,-102.0998682975769,-102.0998682975769,999.0,1.0
786000,1.53768,43.534172,-189.76397275924683,-189.76397275924683,999.0,1.0
787000,0.4979579,-7.980545,-118.38566589355469,-118.38566589355469,999.0,1.0
788000,0.5433785,-8.056044,485.8586575984955,485.8586575984955,563.5,1.0
789000,1.2455547,29.418823,584.5207712650299,584.5207712650299,521.0,1.0
790000,1.4965781,49.789574,356.85844326019287,356.85844326019287,692.0,1.0
791000,1.4345273,52.174843,964.6346054077148,964.6346054077148,756.0,1.0
792000,1.5548708,69.614975,-124.09942722320557,-124.09942722320557,999.0,1.0
793000,0.5877366,-3.8966827,1040.8789701461792,1040.8789701461792,368.5,1.0
794000,1.1418844,30.52653,668.4876527786255,668.4876527786255,429.75,1.0
795000,1.0114537,34.008854,1050.3254699707031,1050.3254699707031,514.5,1.0
796000,0.18378274,-13.412052,423.2167352437973,423.2167352437973,14.0,1.0
797000,0.2111784,-36.37594,-60.61680793762207,-60.61680793762207,999.0,1.0
798000,1.4837295,36.76545,835.5720945596695,835.5720945596695,293.75,1.0
799000,1.8062837,68.62256,-241.94500541687012,-241.94500541687012,999.0,1.0
800000,0.9304072,42.01037,837.3586338996887,837.3586338996887,226.8,1.0
801000,0.39456397,4.7462635,449.2704396247864,449.2704396247864,537.5,1.0
802000,0.8014366,23.748848,806.5700703620911,806.5700703620911,291.4,1.0
803000,1.5549703,58.97412,-99.73681974411011,-99.73681974411011,999.0,1.0
804000,0.20855393,29.38114,684.7694727579752,684.7694727579752,357.3333333333333,1.0
805000,1.0137153,31.040524,1109.1000125408173,1109.1000125408173,338.0,1.0
806000,0.87144864,5.046034,-49.76203107833862,-49.76203107833862,999.0,1.0
807000,1.3535818,60.44741,644.2589629491171,644.2589629491171,437.6666666666667,1.0
808000,0.3074925,-4.0446577,-116.51851558685303,-116.51851558685303,999.0,1.0
809000,1.1959254,40.56905,1067.3407192230225,1067.3407192230225,75.5,1.0
810000,0.2674347,36.94455,526.1478314399719,526.1478314399719,523.5,1.0
811000,0.14279662,-5.1671467,-100.3435411453247,-100.3435411453247,999.0,1.0
812000,0.18334475,-5.9439306,-5.661396265029907,-5.661396265029907,999.0,1.0
813000,1.0310483,51.08857,-121.61824607849121,-121.61824607849121,999.0,1.0
814000,1.1506041,60.19767,546.364875793457,546.364875793457,515.0,1.0
815000,0.4592684,32.699017,444.170348405838,444.170348405838,507.5,1.0
816000,0.21831155,-16.815437,-141.34715127944946,-141.34715127944946,999.0,1.0
817000,0.42267632,-17.095516,522.9275064468384,522.9275064468384,533.0,1.0
818000,0.73404837,28.403082,770.0193475484848,770.0193475484848,374.75,1.0
819000,0.61859566,18.136229,471.67802476882935,471.67802476882935,564.0,1.0
820000,1.6690724,83.17575,-99.60881614685059,-99.60881614685059,999.0,1.0
821000,0.49619505,-20.292217,-123.78536558151245,-123.78536558151245,999.0,1.0
822000,0.28126076,-38.045288,42.262285232543945,42.262285232543945,999.0,1.0
823000,1.2832731,58.67891,1063.182534813881,1063.182534813881,98.5,1.0
824000,0.5155109,14.243598,19.888277053833008,19.888277053833008,999.0,1.0
825000,0.44217843,29.896597,476.91048669815063,476.91048669815063,515.0,1.0
826000,1.0032573,39.2228,-212.92898440361023,-212.92898440361023,999.0,1.0
827000,1.2223521,47.17534,662.7862973213196,662.7862973213196,349.3333333333333,1.0
828000,0.49627078,51.050545,528.9675536155701,528.9675536155701,517.5,1.0
829000,0.15557261,18.7029,472.000092625618,472.000092625618,523.5,1.0
830000,0.39248073,-3.2275314,418.33569836616516,418.33569836616516,500.5,1.0
831000,0.81841284,5.4752417,756.4213570356369,756.4213570356369,270.5,1.0
832000,0.7269705,29.93386,506.14374136924744,506.14374136924744,522.0,1.0
833000,0.25166008,60.445602,-212.89713859558105,-212.89713859558105,999.0,1.0
834000,0.7017148,41.164337,413.485627412796,413.485627412796,456.0,1.0
835000,1.4867191,66.77196,1101.4848403930664,1101.4848403930664,106.0,1.0
836000,1.2975335,49.696243,-80.42164039611816,-80.42164039611816,999.0,1.0
837000,0.69401836,24.048185,1070.3833649158478,1070.3833649158478,275.6,1.0
838000,0.7613226,8.573458,13.785751819610596,13.785751819610596,999.0,1.0
839000,1.2262975,57.836285,974.3360495567322,974.3360495567322,718.5,1.0
840000,0.23463616,-26.730688,560.5681042671204,560.5681042671204,516.5,1.0
841000,1.5403321,56.646362,-103.74052047729492,-103.74052047729492,999.0,1.0
842000,1.4290923,31.174883,454.41020464897156,454.41020464897156,501.5,1.0
843000,1.1693963,73.15828,1.482889175415039,1.482889175415039,999.0,1.0
844000,0.8935024,-18.614681,-155.36467599868774,-155.36467599868774,529.5,1.0
845000,1.2804787,24.04307,1033.8370361328125,1033.8370361328125,999.0,1.0
846000,0.08470473,-4.41771,-39.413286209106445,-39.413286209106445,999.0,1.0
847000,0.22176415,-0.8279686,517.260820388794,517.260820388794,100.0,1.0
848000,1.0801291,33.10695,-28.761688947677612,-28.761688947677612,999.0,1.0
849000,0.5253625,3.238527,-142.6320242881775,-142.6320242881775,999.0,1.0
850000,1.5106081,31.658085,-228.9396333694458,-228.9396333694458,999.0,1.0
851000,0.707666,25.170319,799.9567502975464,799.9567502975464,263.6,1.0
852000,0.151376,1.8097165,727.9921556313833,727.9921556313833,354.6666666666667,1.0
853000,0.8219052,35.866657,521.3192656040192,521.3192656040192,527.5,1.0
854000,1.5698155,74.209206,706.4598950147629,706.4598950147629,341.5,1.0
855000,1.0899118,11.5055685,1094.3499374389648,1094.3499374389648,108.0,1.0
856000,1.2289405,26.75448,409.6653139591217,409.6653139591217,516.0,1.0
857000,0.53393227,43.327885,495.1321632862091,495.1321632862091,649.0,1.0
858000,0.83738005,28.742262,-174.72791051864624,-174.72791051864624,999.0,1.0
859000,1.222628,65.03912,1027.6020844777424,1027.6020844777424,346.3333333333333,1.0
860000,0.69315386,97.652596,1048.648150920868,1048.648150920868,276.0,1.0
861000,0.7151726,76.877914,733.4641858736674,733.4641858736674,360.3333333333333,1.0
862000,0.98462695,26.58369,662.7793838183085,662.7793838183085,369.0,1.0
863000,0.78298736,9.154211,488.3844063282013,488.3844063282013,624.5,1.0
864000,0.52268803,8.905819,-179.64196109771729,-179.64196109771729,999.0,1.0
865000,0.14404993,17.813889,-197.21154594421387,-197.21154594421387,999.0,1.0
866000,0.15009224,-23.979166,-93.85501861572266,-93.85501861572266,999.0,1.0
867000,0.36199492,-21.995169,-85.59169721603394,-85.59169721603394,999.0,1.0
868000,1.4124765,57.37745,-82.43817329406738,-82.43817329406738,999.0,1.0
869000,1.1418209,49.050236,1092.6300936937332,1092.6300936937332,313.0,1.0
870000,0.8533825,15.503631,-52.444157123565674,-52.444157123565674,999.0,1.0
871000,0.5412507,9.730557,657.1920886834463,657.1920886834463,417.6666666666667,1.0
872000,1.2731907,48.87503,492.15804147720337,492.15804147720337,547.5,1.0
873000,1.0863932,59.154045,-111.78716897964478,-111.78716897964478,999.0,1.0
874000,0.40661934,0.6051406,-220.49225330352783,-220.49225330352783,999.0,1.0
875000,1.1802194,67.74932,1028.324200630188,1028.324200630188,38.75,1.0
876000,0.7547173,38.53918,502.7486047744751,502.7486047744751,533.0,1.0
877000,1.076531,62.647957,479.29499793052673,479.29499793052673,524.0,1.0
878000,0.620703,31.794874,689.398289680481,689.398289680481,424.6666666666667,1.0
879000,0.57989484,35.203777,890.1251035133997,890.1251035133997,200.0,1.0
880000,1.3356441,40.861206,1027.5010271072388,1027.5010271072388,281.0,1.0
881000,1.3211182,30.762375,529.1625032424927,529.1625032424927,521.0,1.0
882000,0.73928463,4.3362837,442.06420850753784,442.06420850753784,516.5,1.0
883000,0.38782594,5.9283056,447.8044242858887,447.8044242858887,558.5,1.0
884000,0.14352666,7.8084383,468.84535455703735,468.84535455703735,508.0,1.0
885000,0.15683213,-22.765064,-38.862751960754395,-38.862751960754395,999.0,1.0
886000,0.8763492,21.873676,500.03753304481506,500.03753304481506,532.5,1.0
887000,1.2982669,29.153187,485.3674238920212,485.3674238920212,518.0,1.0
888000,1.2114236,21.709385,-142.52414321899414,-142.52414321899414,999.0,1.0
889000,1.2605796,75.342766,772.7662649154663,772.7662649154663,287.0,1.0
890000,1.3424416,55.338326,-84.6170346736908,-84.6170346736908,999.0,1.0
891000,1.2601876,69.52908,994.125301361084,994.125301361084,413.0,1.0
892000,1.3302981,28.59306,1161.4937744140625,1161.4937744140625,999.0,1.0
893000,0.29339164,25.114498,464.3769965171814,464.3769965171814,65.0,1.0
894000,0.1458576,-17.278687,-114.85568284988403,-114.85568284988403,999.0,1.0
895000,0.09480396,-16.798914,545.7094950675964,545.7094950675964,530.5,1.0
896000,1.6262459,42.713985,-16.47863245010376,-16.47863245010376,999.0,1.0
897000,1.231084,83.11206,18.05931854248047,18.05931854248047,999.0,1.0
898000,1.121603,72.601875,743.3779842058817,743.3779842058817,560.0,1.0
899000,0.6432021,6.551857,-185.88785672187805,-185.88785672187805,999.0,1.0
900000,1.3951886,28.375624,1119.4668292999268,1119.4668292999268,374.0,1.0
901000,0.367927,-3.742556,-197.8536605834961,-197.8536605834961,999.0,1.0
902000,0.64981586,18.295698,680.915360291799,680.915360291799,508.0,1.0
903000,0.14380226,-31.410318,-12.670916557312012,-12.670916557312012,999.0,1.0
904000,0.4386032,-5.674925,514.9758470058441,514.9758470058441,511.5,1.0
905000,1.1887456,59.087612,-74.6489782333374,-74.6489782333374,999.0,1.0
906000,1.0935775,4.568531,-256.972993850708,-256.972993850708,999.0,1.0
907000,1.3797555,35.06729,-272.2228627204895,-272.2228627204895,999.0,1.0
908000,0.41514283,-16.401222,62.89304828643799,62.89304828643799,999.0,1.0
909000,0.7826881,8.642427,1070.345027923584,1070.345027923584,458.0,1.0
910000,0.20271212,-6.210869,-66.4900918006897,-66.4900918006897,999.0,1.0
911000,0.38776022,8.78219,485.3912923336029,485.3912923336029,624.0,1.0
912000,0.34887373,19.18096,640.947305838267,640.947305838267,405.0,1.0
913000,0.31593055,41.06879,918.3250163282667,918.3250163282667,177.42857142857142,1.0
914000,0.33774936,18.963959,-145.06362795829773,-145.06362795829773,999.0,1.0
915000,1.2107859,69.75796,1024.9745604197185,1024.9745604197185,337.6666666666667,1.0
916000,1.0413936,19.57358,1107.618507385254,1107.618507385254,353.0,1.0
917000,0.33270454,-26.5223,-131.04158186912537,-131.04158186912537,999.0,1.0
918000,0.28516278,-21.06436,-43.32562017440796,-43.32562017440796,999.0,1.0
919000,0.40610096,23.45671,816.0778465270996,816.0778465270996,309.5,1.0
920000,0.5262013,13.216476,-170.631272315979,-170.631272315979,999.0,1.0
921000,1.2314266,65.45645,1079.6871172587078,1079.6871172587078,259.3333333333333,1.0
922000,0.7113645,37.796425,1053.1182174682617,1053.1182174682617,261.0,1.0
923000,0.88681424,34.834003,-143.68704223632812,-143.68704223632812,999.0,1.0
924000,1.271665,65.38179,466.93803906440735,466.93803906440735,579.5,1.0
925000,1.3350922,44.852993,1099.4608373641968,1099.4608373641968,645.0,1.0
926000,0.98335445,13.199871,1134.6568717956543,1134.6568717956543,892.0,1.0
927000,1.2064207,38.588028,685.8335561752319,685.8335561752319,572.3333333333334,1.0
928000,1.1351411,76.20842,1104.9318968454998,1104.9318968454998,85.33333333333333,1.0
929000,1.1131741,68.76163,-117.46400260925293,-117.46400260925293,999.0,1.0
930000,0.17931804,48.76966,-2.8102102279663086,-2.8102102279663086,999.0,1.0
931000,0.46314618,26.674416,631.1786228020986,631.1786228020986,397.6666666666667,1.0
932000,0.16365829,62.37319,643.9376242955526,643.9376242955526,351.3333333333333,1.0
933000,0.2700934,31.04918,-188.82903480529785,-188.82903480529785,999.0,1.0
934000,0.8399751,27.646765,-153.03710222244263,-153.03710222244263,999.0,1.0
935000,1.5571887,57.163322,1015.599606513977,1015.599606513977,812.0,1.0
936000,1.3615165,51.44939,816.016082572937,816.016082572937,349.0,1.0
937000,1.1460267,51.551617,1039.8697061538696,1039.8697061538696,305.5,1.0
938000,1.2100316,53.73595,1044.3640606880188,1044.3640606880188,285.2,1.0
939000,0.114779204,73.5436,1200.3567199707031,1200.3567199707031,117.0,1.0
940000,1.6079158,62.79142,-139.89549207687378,-139.89549207687378,999.0,1.0
941000,0.54634374,9.792347,-232.08075952529907,-232.08075952529907,999.0,1.0
942000,0.098937,16.340832,-70.0239782333374,-70.0239782333374,999.0,1.0
943000,0.43132848,74.13379,528.2214226722717,528.2214226722717,551.0,1.0
944000,1.1215124,65.094086,775.9010047912598,775.9010047912598,438.5,1.0
945000,1.148811,31.504997,1073.4026217460632,1073.4026217460632,212.2,1.0
946000,1.1969754,68.505325,1081.4815818241664,1081.4815818241664,110.66666666666667,1.0
947000,1.229962,97.17334,1064.8446626663208,1064.8446626663208,354.0,1.0
948000,0.3530464,10.653061,457.1569299697876,457.1569299697876,514.5,1.0
949000,0.8235758,46.475746,445.5293085575104,445.5293085575104,833.0,1.0
950000,0.08420606,24.30592,-91.03273057937622,-91.03273057937622,999.0,1.0
951000,0.20858036,17.595476,490.96270656585693,490.96270656585693,525.5,1.0
952000,0.5382663,-23.657005,-15.242791175842285,-15.242791175842285,999.0,1.0
953000,1.5700903,59.266663,995.7707576751709,995.7707576751709,438.0,1.0
954000,1.515709,43.24017,-75.64961194992065,-75.64961194992065,999.0,1.0
955000,0.44352284,21.598862,7.991975784301758,7.991975784301758,999.0,1.0
956000,0.25695032,47.037525,639.8521738052368,639.8521738052368,360.0,1.0
957000,0.95334804,37.375637,-163.77497243881226,-163.77497243881226,851.0,1.0
958000,1.2144122,38.710983,1017.3133316040039,1017.3133316040039,None,1.0
959000,0.77125704,13.089635,770.246484041214,770.246484041214,321.0,1.0
960000,0.6791903,20.40397,725.9316880702972,725.9316880702972,344.75,1.0
961000,0.10528017,22.970062,505.82867324352264,505.82867324352264,525.0,1.0
962000,0.42716485,64.23922,-185.7247769832611,-185.7247769832611,999.0,1.0
963000,1.147105,37.277023,651.4061001141866,651.4061001141866,369.3333333333333,1.0
964000,0.33272302,38.6811,-161.64877843856812,-161.64877843856812,999.0,1.0
965000,1.354133,55.205944,499.3558735847473,499.3558735847473,520.5,1.0
966000,0.21974559,42.723915,-84.08335041999817,-84.08335041999817,999.0,1.0
967000,0.27272874,52.527847,1099.3106117248535,1099.3106117248535,276.0,1.0
968000,1.057314,47.97711,487.551611661911,487.551611661911,634.0,1.0
969000,1.1920116,23.217916,40.63375425338745,40.63375425338745,999.0,1.0
970000,0.6447723,40.245914,-95.3405327796936,-95.3405327796936,999.0,1.0
971000,0.23001584,20.950453,-110.74501991271973,-110.74501991271973,999.0,1.0
972000,0.15103269,-10.972794,-151.0854525566101,-151.0854525566101,999.0,1.0
973000,0.8386028,25.049303,-73.63484287261963,-73.63484287261963,999.0,1.0
974000,1.1463306,67.96324,1039.9618824005126,1039.9618824005126,268.0,1.0
975000,0.9850442,5.3782763,-193.44880032539368,-193.44880032539368,999.0,1.0
976000,0.41675624,36.44982,1014.339672088623,1014.339672088623,257.0,1.0
977000,1.4522252,38.78199,-192.39919185638428,-192.39919185638428,999.0,1.0
978000,0.8360672,64.784225,676.3307719230652,676.3307719230652,549.6666666666666,1.0
979000,0.38623142,52.14396,492.48243832588196,492.48243832588196,526.0,1.0
980000,1.1377238,27.004677,551.9807891845703,551.9807891845703,523.5,1.0
981000,0.27889302,-16.29845,491.0879285335541,491.0879285335541,518.0,1.0
982000,0.6105052,-7.3406253,-167.4331512451172,-167.4331512451172,999.0,1.0
983000,1.0024807,-9.82477,438.6809470653534,438.6809470653534,543.5,1.0
984000,1.1070011,80.273026,-70.55193376541138,-70.55193376541138,999.0,1.0
985000,0.43002692,-32.932713,-165.26087999343872,-165.26087999343872,999.0,1.0
986000,1.4399579,57.67418,1068.610097169876,1068.610097169876,173.0,1.0
987000,1.6035862,46.206444,446.0441200733185,446.0441200733185,523.5,1.0
988000,1.4937028,35.17649,-230.23616790771484,-230.23616790771484,999.0,1.0
989000,1.3075804,25.002655,-92.75582218170166,-92.75582218170166,999.0,1.0
990000,1.388299,37.23163,469.82796478271484,469.82796478271484,499.5,1.0
991000,0.8540202,45.004757,775.4015439152718,775.4015439152718,315.25,1.0
992000,0.26659283,-9.2062235,-68.05022549629211,-68.05022549629211,999.0,1.0
993000,0.6015439,3.48621,471.440367937088,471.440367937088,587.0,1.0
994000,0.72552663,19.72174,642.6949105262756,642.6949105262756,351.3333333333333,1.0
995000,0.072247796,15.046679,477.6416676044464,477.6416676044464,507.0,1.0
996000,0.29373986,59.89999,-39.347758293151855,-39.347758293151855,999.0,1.0
997000,1.2184411,32.191982,960.0723962783813,960.0723962783813,961.0,1.0
998000,0.6334733,-12.317427,-222.10940313339233,-222.10940313339233,999.0,1.0
999000,1.1054759,32.261154,1040.7753748893738,1040.7753748893738,188.0,1.0
1000000,0.76701146,4.637271,481.4600143432617,481.4600143432617,520.0,1.0
